Hydrogen,Oxigen,Nitrogen,Methane,CO,CO2,Ethylene,Ethane,Acethylene,DBDS,Power factor,Interfacial V,Dielectric rigidity,Water content,Health index,Life expectation,CO_H2_ratio,CH4_H2_ratio,C2H4_H2_ratio,C2H2_H2_ratio,H2_N2_ratio,O2_N2_ratio,H2_CO2_ratio,TransformerID,InstallationDate,MaintenanceSchedule,ReplacementHistory,MaintenanceID,MaintenanceType,MaintenanceDate,TransformerLoad,Temperature,Vibration,Humidity,Precipitation,Alerts,IncidentType,IncidentDetails,OperationID,OperatingTime,LoadCondition,PerformanceMetrics
0,1230,10500,2,113,326,0,0,0,0.0,1.0,45,56,5,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.11714285714285715,0.0,TX-5903,2014-03-27,2021-05-21,No major replacements,MNT-41882,Preventive Maintenance,2023-10-17,1172.5340641397268,72.4550437672842,2.1406887177062037,89.40030063423472,32.558553564756195,None,Storm,Severe weather affecting transformer,OP-2489,19.409260473437964,Normal Load,Performance stable with a load of 1172.5340641397268 KW and temperature 72.4550437672842°C
0,4330,11200,0,81,192,0,0,0,0.0,1.0,57,57,4,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.38660714285714287,0.0,TX-8321,2009-11-17,2021-09-10,No major replacements,MNT-32505,Preventive Maintenance,2022-01-14,1423.6968326940816,30.46071860884192,2.2129533197770557,56.72516092594834,15.010733198518661,None,None,No incidents,OP-2424,19.409260473437964,Normal Load,Performance stable with a load of 1423.6968326940816 KW and temperature 30.46071860884192°C
0,19900,43300,0,114,782,0,0,0,4.0,1.33,40,54,6,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.45958429561200925,0.0,TX-5900,2011-10-21,2023-12-05,No major replacements,MNT-74660,Preventive Maintenance,2023-12-30,1070.008335553966,89.61594486626005,4.5923736672178,80.94659599907496,37.74611480095929,None,None,No incidents,OP-2539,19.409260473437964,Normal Load,Performance stable with a load of 1070.008335553966 KW and temperature 89.61594486626005°C
0,25800,57100,0,49,427,0,0,0,0.0,0.07,45,49,11,13.4,6.5,0.0,0.0,0.0,0.0,0.0,0.45183887915936954,0.0,TX-7100,2014-04-28,2020-07-01,No major replacements,MNT-26010,Preventive Maintenance,2022-09-07,635.3032952030735,33.21863658668687,2.326396434985333,60.50596353768274,8.329316454378628,None,Storm,Severe weather affecting transformer,OP-7859,19.409260473437964,Normal Load,Performance stable with a load of 635.3032952030735 KW and temperature 33.21863658668687°C
0,22800,46800,0,66,914,0,0,0,0.0,1.0,41,51,4,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.48717948717948717,0.0,TX-2586,2012-09-10,2020-06-24,No major replacements,MNT-58342,Preventive Maintenance,2022-06-16,1682.5792627656106,66.85695639200958,7.522701041045075,90.65704729662043,14.678143336303012,None,None,No incidents,OP-7472,19.409260473437964,High Load,Performance stable with a load of 1682.5792627656106 KW and temperature 66.85695639200958°C
0,23200,45800,0,40,620,0,0,0,0.0,0.76,46,52,5,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.5065502183406113,0.0,TX-2245,2013-04-15,2020-12-04,No major replacements,MNT-79057,Preventive Maintenance,2022-08-21,1658.6835580985833,99.29283282625468,5.345336372814993,25.015167481074396,28.205571299630467,High Temperature Alert,None,No incidents,OP-8512,19.409260473437964,High Load,Performance stable with a load of 1658.6835580985833 KW and temperature 99.29283282625468°C
0,24100,49300,0,84,779,6,0,0,0.0,1.69,36,47,7,13.4,6.7,0.0,0.0,0.0,0.0,0.0,0.48884381338742394,0.0,TX-3373,2013-08-28,2020-12-28,No major replacements,MNT-34468,Preventive Maintenance,2021-05-09,189.90733423805105,69.42784672798507,7.05666286027101,55.36419745312074,29.352045143549923,None,Storm,Severe weather affecting transformer,OP-8524,19.409260473437964,Normal Load,Performance stable with a load of 189.90733423805105 KW and temperature 69.42784672798507°C
0,24300,50200,0,54,738,0,0,0,0.0,1.75,44,55,4,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.48406374501992033,0.0,TX-7924,2001-02-13,2021-01-13,No major replacements,MNT-21745,Preventive Maintenance,2023-01-16,1951.041336728408,23.94756089438525,7.748104195506684,28.167379812229445,2.2930788828827877,None,None,No incidents,OP-5332,19.409260473437964,High Load,Performance stable with a load of 1951.041336728408 KW and temperature 23.94756089438525°C
0,448,38900,2,24,482,0,99,0,0.0,4.39,31,53,12,13.4,51.0,0.0,0.0,0.0,0.0,0.0,0.011516709511568123,0.0,TX-8112,2011-02-04,2023-12-26,No major replacements,MNT-12148,Preventive Maintenance,2023-12-30,367.6539364597763,52.09060598612379,8.844921283958644,52.704672963683805,45.218976786616025,None,Storm,Severe weather affecting transformer,OP-2679,19.409260473437964,Normal Load,Performance stable with a load of 367.6539364597763 KW and temperature 52.09060598612379°C
0,22800,44600,0,36,585,0,0,0,0.0,1.0,31,51,34,13.4,51.0,0.0,0.0,0.0,0.0,0.0,0.5112107623318386,0.0,TX-4141,2002-06-12,2022-05-05,No major replacements,MNT-88682,Preventive Maintenance,2023-03-05,984.8108763321223,56.686661443989934,2.6061429809122307,39.02744123903715,45.9622700762998,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-6171,19.409260473437964,Normal Load,Performance stable with a load of 984.8108763321223 KW and temperature 56.686661443989934°C
0,16000,48000,2,426,1360,0,0,0,5.0,0.6,48,54,4,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,TX-4534,2005-03-24,2020-12-09,No major replacements,MNT-31884,Preventive Maintenance,2023-05-24,822.39507519571,48.454315676051806,2.095076668262826,49.08508272411715,10.40202420664188,None,None,No incidents,OP-3726,19.409260473437964,Normal Load,Performance stable with a load of 822.39507519571 KW and temperature 48.454315676051806°C
0,23900,45900,0,49,466,0,0,0,5.0,0.29,45,53,4,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.5206971677559913,0.0,TX-5019,2002-03-18,2021-06-06,No major replacements,MNT-69827,Preventive Maintenance,2022-06-22,1691.1084987458903,24.48868064780911,4.775439814160399,37.28934290421893,21.89127676557326,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-2199,19.409260473437964,High Load,Performance stable with a load of 1691.1084987458903 KW and temperature 24.48868064780911°C
0,20300,62500,0,78,190,0,0,0,0.0,1.0,45,56,5,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.3248,0.0,TX-4967,2011-08-02,2020-06-04,No major replacements,MNT-95335,Preventive Maintenance,2023-10-08,535.6063127631494,74.82600966984782,0.35676010644993594,87.43607088277952,29.916961395143193,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-9233,19.409260473437964,Normal Load,Performance stable with a load of 535.6063127631494 KW and temperature 74.82600966984782°C
0,19500,54800,0,73,196,0,0,0,0.0,1.0,46,56,4,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.35583941605839414,0.0,TX-3181,2006-08-06,2021-09-02,No major replacements,MNT-77103,Preventive Maintenance,2021-12-11,1573.4967251139315,33.65265868513602,6.119141934332555,40.62991906600344,1.3020029151140033,None,None,No incidents,OP-5502,19.409260473437964,High Load,Performance stable with a load of 1573.4967251139315 KW and temperature 33.65265868513602°C
0,18400,51700,0,61,304,0,0,0,0.0,1.0,43,50,6,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.35589941972920697,0.0,TX-7719,2001-05-03,2021-01-18,No major replacements,MNT-79369,Preventive Maintenance,2023-09-15,1445.1499727490386,33.416972501375895,8.161451501882647,73.38945899130495,8.137292438871736,None,Flood,Flood occurred causing minor damage,OP-5512,19.409260473437964,Normal Load,Performance stable with a load of 1445.1499727490386 KW and temperature 33.416972501375895°C
18,154,42800,5,127,711,3,91,0,0.0,1.0,32,53,7,13.4,51.0,7.055555555555555,0.2777777777777778,0.16666666666666666,0.0,0.0004205607476635514,0.0035981308411214955,0.02531645569620253,TX-6811,2003-11-19,2020-08-06,No major replacements,MNT-10074,Preventive Maintenance,2020-10-08,122.31637350806159,99.06643830543553,3.1743669071112803,92.04287924318749,28.237009115681012,High Temperature Alert,Storm,Severe weather affecting transformer,OP-6372,19.409260473437964,Normal Load,Performance stable with a load of 122.31637350806159 KW and temperature 99.06643830543553°C
11,15600,45000,3,309,2240,0,3,0,147.0,0.5,39,53,3,13.4,19.1,28.09090909090909,0.2727272727272727,0.0,0.0,0.00024444444444444443,0.3466666666666667,0.004910714285714286,TX-1875,2010-04-03,2020-10-30,No major replacements,MNT-50568,Preventive Maintenance,2023-01-27,1989.2792281215375,90.18954882792977,6.986112149901959,49.86185060059909,1.2247830795407533,High Temperature Alert,None,No incidents,OP-3472,19.409260473437964,High Load,Performance stable with a load of 1989.2792281215375 KW and temperature 90.18954882792977°C
11,1760,56800,2,41,594,3,49,0,0.0,1.0,31,60,27,13.4,51.0,3.727272727272727,0.18181818181818182,0.2727272727272727,0.0,0.0001936619718309859,0.030985915492957747,0.018518518518518517,TX-4529,2013-07-11,2022-07-31,No major replacements,MNT-50778,Preventive Maintenance,2023-03-19,126.58081877659498,48.570281080075446,0.7675907036149443,65.76998850064246,15.622696603669556,None,None,No incidents,OP-5768,19.409260473437964,Normal Load,Performance stable with a load of 126.58081877659498 KW and temperature 48.570281080075446°C
11,1770,48600,0,30,593,0,60,0,0.0,3.97,31,58,29,13.4,51.0,2.727272727272727,0.0,0.0,0.0,0.00022633744855967078,0.03641975308641975,0.01854974704890388,TX-5640,2007-08-16,2022-08-14,No major replacements,MNT-69352,Preventive Maintenance,2022-12-26,272.42721318172426,35.07896333193023,6.855769720619613,54.45410184513374,42.463395967485134,None,None,No incidents,OP-2587,19.409260473437964,Normal Load,Performance stable with a load of 272.42721318172426 KW and temperature 35.07896333193023°C
11,1780,56900,2,29,867,0,54,0,0.0,2.78,31,50,27,13.4,51.0,2.6363636363636362,0.18181818181818182,0.0,0.0,0.00019332161687170475,0.031282952548330405,0.012687427912341407,TX-1727,2003-04-12,2023-10-30,No major replacements,MNT-71836,Preventive Maintenance,2023-11-26,1006.5895138835953,20.960253154280622,7.687019638070113,72.89169920047402,36.00903916412052,None,None,No incidents,OP-7676,19.409260473437964,Normal Load,Performance stable with a load of 1006.5895138835953 KW and temperature 20.960253154280622°C
11,265,50800,2,54,1050,0,63,0,0.0,1.0,30,50,16,13.4,51.0,4.909090909090909,0.18181818181818182,0.0,0.0,0.00021653543307086615,0.005216535433070866,0.010476190476190476,TX-3605,2011-09-16,2022-10-25,No major replacements,MNT-32723,Preventive Maintenance,2023-05-11,706.4914602966851,93.08146194417586,8.206675438409096,34.735172840830195,35.24183733642052,High Temperature Alert,None,No incidents,OP-7440,19.409260473437964,Normal Load,Performance stable with a load of 706.4914602966851 KW and temperature 93.08146194417586°C
11,15700,41700,0,62,649,0,0,0,0.0,1.0,33,44,16,13.4,51.0,5.636363636363637,0.0,0.0,0.0,0.00026378896882494,0.3764988009592326,0.01694915254237288,TX-7818,2006-01-01,2021-07-21,No major replacements,MNT-59024,Preventive Maintenance,2022-05-03,1803.7088702982865,29.06407270220285,7.792522402356443,94.18066358757092,18.597276580451105,None,None,No incidents,OP-1088,19.409260473437964,High Load,Performance stable with a load of 1803.7088702982865 KW and temperature 29.06407270220285°C
11,222,41000,2,35,309,0,211,0,0.0,2.53,33,58,30,13.4,51.0,3.1818181818181817,0.18181818181818182,0.0,0.0,0.0002682926829268293,0.005414634146341463,0.03559870550161812,TX-7097,2012-11-21,2020-09-16,No major replacements,MNT-86458,Preventive Maintenance,2022-02-16,1091.7450123499755,73.01211271062617,5.706841915481146,43.06225580159995,42.36025148116588,None,Flood,Flood occurred causing minor damage,OP-1519,19.409260473437964,Normal Load,Performance stable with a load of 1091.7450123499755 KW and temperature 73.01211271062617°C
17,262,47400,2,46,1050,4,97,0,0.0,1.0,33,57,26,13.4,51.0,2.7058823529411766,0.11764705882352941,0.23529411764705882,0.0,0.0003586497890295359,0.0055274261603375525,0.01619047619047619,TX-5924,2005-07-20,2020-02-16,No major replacements,MNT-77971,Preventive Maintenance,2023-10-07,865.6248699463923,39.858415825062146,9.334596049256517,47.77706988576247,45.1172988314815,None,Flood,Flood occurred causing minor damage,OP-4547,19.409260473437964,Normal Load,Performance stable with a load of 865.6248699463923 KW and temperature 39.858415825062146°C
17,645,49600,6,87,599,5,211,0,0.0,4.46,33,56,19,13.4,51.0,5.117647058823529,0.35294117647058826,0.29411764705882354,0.0,0.00034274193548387095,0.013004032258064516,0.028380634390651086,TX-8541,2002-01-19,2020-10-29,No major replacements,MNT-79519,Preventive Maintenance,2022-01-05,706.3886232870555,65.46979013952935,8.099923161282831,41.211702047834976,14.304777310432549,None,None,No incidents,OP-8094,19.409260473437964,Normal Load,Performance stable with a load of 706.3886232870555 KW and temperature 65.46979013952935°C
17,259,53300,2,31,561,0,56,0,0.0,2.9,32,54,19,13.4,51.0,1.8235294117647058,0.11764705882352941,0.0,0.0,0.00031894934333958724,0.004859287054409005,0.030303030303030304,TX-3804,2005-10-28,2020-03-10,No major replacements,MNT-78242,Preventive Maintenance,2022-11-18,369.02318993362445,46.182899096728335,9.870551939168234,66.80377561362324,10.234812356542589,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-1153,19.409260473437964,Normal Load,Performance stable with a load of 369.02318993362445 KW and temperature 46.182899096728335°C
17,233,53500,2,40,1230,3,64,0,0.0,4.18,34,59,42,13.4,51.0,2.3529411764705883,0.11764705882352941,0.17647058823529413,0.0,0.0003177570093457944,0.004355140186915888,0.013821138211382113,TX-1398,2012-10-14,2023-03-17,No major replacements,MNT-52513,Preventive Maintenance,2023-07-09,231.22451154528017,60.76988989224037,4.67839467439101,84.55317049930585,18.32750020907845,None,Storm,Severe weather affecting transformer,OP-8775,19.409260473437964,Normal Load,Performance stable with a load of 231.22451154528017 KW and temperature 60.76988989224037°C
17,232,48600,2,47,796,0,116,0,0.0,2.15,30,50,23,13.4,51.0,2.764705882352941,0.11764705882352941,0.0,0.0,0.0003497942386831276,0.004773662551440329,0.02135678391959799,TX-8058,2011-02-12,2020-05-28,No major replacements,MNT-88308,Preventive Maintenance,2022-10-06,758.41860182219,67.18133199354457,4.746172942157983,92.7351049815088,47.15778866726812,None,None,No incidents,OP-2558,19.409260473437964,Normal Load,Performance stable with a load of 758.41860182219 KW and temperature 67.18133199354457°C
17,564,14600,5,320,2450,0,0,0,1.0,1.07,45,52,6,13.4,19.0,18.823529411764707,0.29411764705882354,0.0,0.0,0.0011643835616438356,0.03863013698630137,0.0069387755102040816,TX-4774,2013-06-01,2021-01-04,No major replacements,MNT-28242,Preventive Maintenance,2023-03-22,1600.609817236847,55.12854147266918,1.7785317287948388,51.92316118971735,34.63857830021099,None,None,No incidents,OP-7155,19.409260473437964,High Load,Performance stable with a load of 1600.609817236847 KW and temperature 55.12854147266918°C
16,1050,51600,15,122,12000,0,21,0,0.0,0.23,43,47,5,13.4,19.0,7.625,0.9375,0.0,0.0,0.000310077519379845,0.020348837209302327,0.0013333333333333333,TX-4153,2004-08-28,2021-12-23,No major replacements,MNT-55988,Preventive Maintenance,2022-06-19,515.5606070577712,50.37863776442422,3.323699964077224,46.09446578218694,39.19364335169691,None,None,No incidents,OP-8080,19.409260473437964,Normal Load,Performance stable with a load of 515.5606070577712 KW and temperature 50.37863776442422°C
16,2020,56600,6,138,663,0,138,0,0.0,1.0,33,58,12,13.4,51.0,8.625,0.375,0.0,0.0,0.0002826855123674912,0.03568904593639576,0.024132730015082957,TX-5610,2001-01-24,2023-01-16,No major replacements,MNT-30247,Preventive Maintenance,2023-01-20,112.11466700108699,80.93696727061284,1.3422861383234996,51.31646274902294,36.32482596743766,None,None,No incidents,OP-9394,19.409260473437964,Normal Load,Performance stable with a load of 112.11466700108699 KW and temperature 80.93696727061284°C
16,2270,65400,0,35,604,0,53,0,0.0,1.83,33,52,22,13.4,51.0,2.1875,0.0,0.0,0.0,0.00024464831804281347,0.03470948012232416,0.026490066225165563,TX-6506,2012-02-22,2021-08-06,No major replacements,MNT-21337,Preventive Maintenance,2023-07-20,345.55116271326824,21.67107459643048,4.147532112634496,86.5334441719522,10.746185088575805,None,None,No incidents,OP-4510,19.409260473437964,Normal Load,Performance stable with a load of 345.55116271326824 KW and temperature 21.67107459643048°C
16,2030,53800,4,44,709,17,183,0,0.0,1.0,33,55,22,13.4,51.0,2.75,0.25,1.0625,0.0,0.00029739776951672863,0.037732342007434944,0.022566995768688293,TX-8510,2009-01-16,2023-09-30,No major replacements,MNT-74812,Preventive Maintenance,2023-11-05,1360.908199419249,54.41182099243414,7.738228783351817,58.55731550127523,39.45138939141897,None,None,No incidents,OP-4073,19.409260473437964,Normal Load,Performance stable with a load of 1360.908199419249 KW and temperature 54.41182099243414°C
12,151,48200,2,34,569,4,48,0,0.0,1.0,31,58,20,13.4,51.0,2.8333333333333335,0.16666666666666666,0.3333333333333333,0.0,0.00024896265560165974,0.0031327800829875517,0.0210896309314587,TX-4692,2014-03-16,2020-05-17,No major replacements,MNT-24182,Preventive Maintenance,2021-09-09,939.6689572533159,32.55549744010135,9.636851241710357,41.33245042738221,49.571157029701624,None,Storm,Severe weather affecting transformer,OP-9073,19.409260473437964,Normal Load,Performance stable with a load of 939.6689572533159 KW and temperature 32.55549744010135°C
12,1840,61900,2,36,1560,3,72,0,0.0,4.5,31,55,36,13.4,51.0,3.0,0.16666666666666666,0.25,0.0,0.0001938610662358643,0.029725363489499192,0.007692307692307693,TX-4286,2001-03-18,2023-01-15,No major replacements,MNT-73833,Preventive Maintenance,2023-08-06,294.21528492126345,60.171017317171824,4.402310601635496,95.97943311820924,26.434204756893415,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-3613,19.409260473437964,Normal Load,Performance stable with a load of 294.21528492126345 KW and temperature 60.171017317171824°C
12,285,52500,2,35,895,0,51,0,0.0,3.22,33,54,37,13.4,51.0,2.9166666666666665,0.16666666666666666,0.0,0.0,0.00022857142857142857,0.0054285714285714284,0.013407821229050279,TX-2525,2013-11-05,2022-07-28,No major replacements,MNT-61842,Preventive Maintenance,2022-10-18,1606.5385528660217,46.59106115299494,7.986168410312358,89.11000130819195,35.11250441443421,None,None,No incidents,OP-5221,19.409260473437964,High Load,Performance stable with a load of 1606.5385528660217 KW and temperature 46.59106115299494°C
12,465,52700,2,52,918,0,84,0,0.0,3.83,33,55,24,13.4,51.0,4.333333333333333,0.16666666666666666,0.0,0.0,0.00022770398481973433,0.008823529411764706,0.013071895424836602,TX-5017,2012-09-02,2022-01-04,No major replacements,MNT-10427,Preventive Maintenance,2022-03-25,1854.940135659335,47.21748278604583,3.779592621065496,27.243666553729298,6.092427799142314,None,Storm,Severe weather affecting transformer,OP-5137,19.409260473437964,High Load,Performance stable with a load of 1854.940135659335 KW and temperature 47.21748278604583°C
